Matricule,First_Name,Last_Name,Email,Anonymat_name,Password,Gender,Age,Department,Level,Attendance ,Projects_Score,notecc,SN,Moyenne_Final,Sleep_hour,Stress_Level (1-10), decision, Annee
S2484,Omar,Johnson,student1484@university.com,Stud 1485,1234,Male,24,GMP,Bachelor's,5.670000000000001,6.855,24.573,39.0925,15.2381,0.8089887640449438,10, Admis   ,2021
S2485,Omar,Brown,student1485@university.com,Stud 1486,1234,Male,24,GP,Master's,5.4430000000000005,9.831,19.587,32.4575,13.4637,4.041666666666667,8, Admis   ,2021
S2486,Omar,Davis,student1486@university.com,Stud 1487,1234,Male,24,GESI,Bachelor's,9.541,5.470000000000001,22.863,29.0225,11.9151,3.25,9, Echec   ,2021
S2487,Ali,Johnson,student1487@university.com,Stud 1488,1234,Male,21,GIT,Bachelor's,7.678000000000001,7.619,22.08,20.82,11.639400000000002,5.45,3, Echec   ,2021
S2488,Ali,Williams,student1488@university.com,Stud 1489,1234,Female,23,GESI,Master's,9.289,7.534000000000001,22.03,27.395,10.7002,3.347826086956522,2, Echec   ,2021
S2489,Ali,Brown,student1489@university.com,Stud 1490,1234,Male,23,GPR,PhD,5.291,8.033,16.173000000000002,34.6825,12.835900000000002,1.723684210526316,7, Admis   ,2021
S2490,Ali,Williams,student1490@university.com,Stud 1491,1234,Male,20,QHSEI,PhD,7.633,6.654000000000001,19.431,33.5825,13.4601,2.6538461538461537,7, Admis   ,2021
S2491,Omar,Davis,student1491@university.com,Stud 1492,1234,Male,18,GMP,High School,7.697,9.63,19.262,27.11,12.739800000000002,3.642857142857143,3, Admis   ,2021
S2492,Omar,Brown,student1492@university.com,Stud 1493,1234,Female,22,GIT,PhD,9.304,6.3500000000000005,17.997000000000003,41.025,14.935200000000002,2.5964912280701755,2, Admis   ,2021
S2493,Sara,Jones,student1493@university.com,Stud 1494,1234,Female,23,GAM,High School,5.488,8.248000000000001,15.701,37.93,9.6214,5.630434782608695,10, Echec   ,2021
S2494,Emma,Johnson,student1494@university.com,Stud 1495,1234,Female,19,GMP,High School,6.202000000000001,7.48,20.139,36.595,11.5343,1.5176470588235291,2, Echec   ,2021
S2495,Ahmed,Davis,student1495@university.com,Stud 1496,1234,Male,20,GMP,Master's,7.033,6.333,20.661,41.99,15.2034,3.3492063492063497,3, Admis   ,2021
S2496,Liam,Smith,student1496@university.com,Stud 1497,1234,Male,23,GPR,PhD,9.329,5.944,18.728,37.7825,14.356700000000002,4.32258064516129,8, Admis   ,2021
S2497,Liam,Brown,student1497@university.com,Stud 1498,1234,Male,23,GM,Bachelor's,9.694,9.783,22.726,47.1175,17.864100000000004,2.5308641975308643,8, Admis   ,2021
S2498,John,Brown,student1498@university.com,Stud 1499,1234,Male,20,GMP,Master's,9.964,7.806000000000001,25.751,33.94,15.4922,2.306666666666666,1, Admis   ,2021
S2499,Omar,Davis,student1499@university.com,Stud 1500,1234,Male,20,GP,PhD,9.796,8.020999999999999,23.133,44.41,10.2706,0.6860465116279071,9, Echec   ,2021
S2500,John,Davis,student1500@university.com,Stud 1501,1234,Female,21,GPR,PhD,5.03,8.914,18.693,38.685,14.264400000000002,2.528735632183908,5, Admis   ,2021
S2501,Emma,Williams,student1501@university.com,Stud 1502,1234,Male,23,QHSEI,PhD,5.239000000000001,5.406000000000001,14.145,40.9925,13.156500000000005,5.339285714285714,5, Admis   ,2021
S2502,Emma,Jones,student1502@university.com,Stud 1503,1234,Female,22,QHSEI,Bachelor's,5.738,8.569,23.507,30.585,13.6798,3.5,2, Admis   ,2021
S2503,John,Williams,student1503@university.com,Stud 1504,1234,Male,19,GAM,PhD,6.744,5.8260000000000005,18.341,32.67,11.3305,3.1194029850746268,5, Echec   ,2021
S2504,Omar,Williams,student1504@university.com,Stud 1505,1234,Female,18,GPR,Bachelor's,9.15,8.702,23.923,39.555,9.6669,2.3857142857142857,6, Echec   ,2021
S2505,John,Jones,student1505@university.com,Stud 1506,1234,Female,18,QHSEI,High School,9.463,5.707000000000001,14.491,42.3175,10.1891,1.4929577464788732,7, Echec   ,2021
S2506,Liam,Smith,student1506@university.com,Stud 1507,1234,Female,22,GCI,Master's,5.934000000000001,9.162,20.148000000000003,43.005,15.649800000000004,5.186046511627907,1, Admis   ,2021
S2507,Sara,Williams,student1507@university.com,Stud 1508,1234,Female,20,GMP,Master's,8.098,8.405,14.326,28.825,11.9308,1.1058823529411763,3, Echec   ,2021
S2508,Liam,Williams,student1508@university.com,Stud 1509,1234,Male,20,GP,Bachelor's,9.587000000000002,6.929000000000001,15.750999999999998,34.2425,13.301900000000002,5.787234042553191,4, Admis   ,2021
S2509,Maria,Brown,student1509@university.com,Stud 1510,1234,Male,20,GE,PhD,7.319,6.7940000000000005,24.936,37.9125,15.3923,2.2622950819672134,7, Admis   ,2021
S2510,Omar,Jones,student1510@university.com,Stud 1511,1234,Male,23,GAM,PhD,5.518000000000001,5.745000000000001,22.751999999999995,38.38,11.1079,2.727272727272727,8, Echec   ,2021
S2511,Omar,Johnson,student1511@university.com,Stud 1512,1234,Female,20,QHSEI,High School,7.289000000000001,9.52,18.006,27.725,12.508000000000004,1.5294117647058825,5, Admis   ,2021
S2512,Ahmed,Smith,student1512@university.com,Stud 1513,1234,Male,20,GM,Master's,6.879000000000001,5.593,19.512,31.3025,12.6573,1.9318181818181817,7, Admis   ,2021
S2513,Ali,Smith,student1513@university.com,Stud 1514,1234,Male,23,GAM,PhD,7.888,7.359999999999999,21.297,42.5225,15.8135,3.60655737704918,2, Admis   ,2021
S2514,Maria,Jones,student1514@university.com,Stud 1515,1234,Male,23,QHSEI,High School,7.193000000000001,6.183,19.651,34.535,10.1627,1.8,8, Echec   ,2021
S2515,Emma,Davis,student1515@university.com,Stud 1516,1234,Male,22,GCI,Master's,5.087,9.982,23.062,30.2825,13.6827,4.787234042553191,2, Admis   ,2021
S2516,Omar,Davis,student1516@university.com,Stud 1517,1234,Female,21,GMP,Bachelor's,9.97,7.929000000000001,23.312,34.8825,15.218700000000002,3.253968253968254,3, Admis   ,2021
S2517,John,Brown,student1517@university.com,Stud 1518,1234,Female,23,GIT,PhD,7.718000000000001,5.748,13.362999999999998,46.4725,14.6603,1.662790697674419,3, Admis   ,2021
S2518,Maria,Brown,student1518@university.com,Stud 1519,1234,Male,19,GMP,Bachelor's,7.368000000000001,8.338,19.252,36.585,11.1355,1.4712643678160922,6, Echec   ,2021
S2519,Ahmed,Jones,student1519@university.com,Stud 1520,1234,Male,20,GMP,PhD,9.773,9.958,27.059,37.845,10.2592,3.955223880597015,10, Echec   ,2021
S2520,Emma,Brown,student1520@university.com,Stud 1521,1234,Male,21,GP,Master's,5.779,8.025,25.147,30.51,13.8922,0.6794871794871795,6, Admis   ,2021
S2521,Ali,Smith,student1521@university.com,Stud 1522,1234,Female,18,GM,Master's,5.946000000000001,7.287000000000001,20.63,27.275,12.2276,5.725,1, Admis   ,2021
S2522,Ali,Smith,student1522@university.com,Stud 1523,1234,Female,22,GESI,Bachelor's,9.04,6.466,18.533,33.5375,11.4299,2.298507462686567,10, Echec   ,2021
S2523,Ahmed,Johnson,student1523@university.com,Stud 1524,1234,Female,21,GESI,PhD,6.304,5.461,22.061000000000003,31.6125,13.087700000000002,2.974025974025974,2, Admis   ,2021
S2524,Ahmed,Davis,student1524@university.com,Stud 1525,1234,Male,23,GE,PhD,8.996,6.141,21.372000000000003,35.5775,14.4173,3.1607142857142856,5, Admis   ,2021
S2525,John,Jones,student1525@university.com,Stud 1526,1234,Female,20,GIT,High School,6.3580000000000005,7.768000000000001,23.301,29.2175,13.328900000000004,0.8352941176470587,9, Admis   ,2021
S2526,Omar,Williams,student1526@university.com,Stud 1527,1234,Female,20,GAM,PhD,5.166,8.769,23.018,44.1725,16.2251,3.746835443037975,6, Admis   ,2021
S2527,Ali,Davis,student1527@university.com,Stud 1528,1234,Female,20,GESI,PhD,7.585,9.39,12.892999999999995,40.165,14.0066,0.9230769230769232,6, Admis   ,2021
S2528,Emma,Williams,student1528@university.com,Stud 1529,1234,Female,21,GIT,Bachelor's,5.9830000000000005,8.969,16.352999999999998,37.2175,13.7045,2.1951219512195124,1, Admis   ,2021
S2529,Maria,Johnson,student1529@university.com,Stud 1530,1234,Female,20,GCI,Bachelor's,8.789,5.627000000000001,20.862,35.32,14.1196,3.1632653061224487,8, Admis   ,2021
S2530,Emma,Johnson,student1530@university.com,Stud 1531,1234,Male,23,GIT,Bachelor's,8.206000000000001,8.867,22.495,30.4725,14.008100000000002,3.7631578947368425,9, Admis   ,2021
S2531,Sara,Brown,student1531@university.com,Stud 1532,1234,Male,21,GIT,High School,9.618000000000002,7.908,17.497,43.1525,15.635100000000005,1.808823529411765,5, Admis   ,2021
S2532,Sara,Johnson,student1532@university.com,Stud 1533,1234,Male,20,GCI,Bachelor's,8.915000000000001,7.346,17.908999999999995,31.1475,13.0635,2.782608695652174,10, Admis   ,2021
S2533,Ahmed,Johnson,student1533@university.com,Stud 1534,1234,Male,18,GESI,Master's,5.904,7.864000000000001,20.058,46.2625,16.0177,4.390243902439025,3, Admis   ,2021
S2534,John,Williams,student1534@university.com,Stud 1535,1234,Female,18,GP,PhD,9.001000000000001,5.04,16.951,29.345,12.0674,2.1451612903225805,10, Admis   ,2021
S2535,Sara,Brown,student1535@university.com,Stud 1536,1234,Male,19,GIT,Bachelor's,8.209000000000001,5.339,21.13,36.595,9.7195,2.835443037974683,5, Echec   ,2021
S2536,Ali,Johnson,student1536@university.com,Stud 1537,1234,Male,20,GESI,High School,8.345,7.629000000000001,21.608,40.505,10.5945,2.397260273972603,5, Echec   ,2021
S2537,Emma,Davis,student1537@university.com,Stud 1538,1234,Male,20,GESI,Bachelor's,9.161,5.868,23.459,37.3825,10.7587,2.826086956521739,1, Echec   ,2021
S2538,Emma,Johnson,student1538@university.com,Stud 1539,1234,Female,21,GM,Master's,7.869,7.728000000000001,24.266,31.7725,14.3271,1.3733333333333335,9, Admis   ,2021
S2539,Ahmed,Brown,student1539@university.com,Stud 1540,1234,Male,21,GE,High School,7.33,6.771,16.576999999999998,42.61,14.6576,3.3975903614457827,10, Admis   ,2021
S2540,Omar,Jones,student1540@university.com,Stud 1541,1234,Female,24,GMP,PhD,8.183,9.537,18.991,31.567500000000003,13.655700000000005,0.951219512195122,2, Admis   ,2021
S2541,Omar,Brown,student1541@university.com,Stud 1542,1234,Female,20,QHSEI,High School,6.490000000000001,9.748,13.124,22.195,10.3114,3.53968253968254,5, Echec   ,2021
S2542,Maria,Williams,student1542@university.com,Stud 1543,1234,Female,19,GIT,Bachelor's,5.913,9.899,24.579,37.462500000000006,11.0723,4.927272727272728,1, Echec   ,2021
S2543,Ahmed,Jones,student1543@university.com,Stud 1544,1234,Male,20,GPR,Bachelor's,8.083,9.495,23.945,27.8675,11.9367,1.2241379310344829,7, Echec   ,2021
S2544,Liam,Davis,student1544@university.com,Stud 1545,1234,Female,23,QHSEI,Bachelor's,6.1690000000000005,9.929000000000002,20.465,29.0675,13.1261,0.8636363636363638,7, Admis   ,2021
S2545,Maria,Smith,student1545@university.com,Stud 1546,1234,Male,21,GPR,PhD,5.4,8.531,17.075,34.2675,13.0547,3.0227272727272725,5, Admis   ,2021
S2546,Liam,Brown,student1546@university.com,Stud 1547,1234,Male,20,GE,High School,5.003,9.803,14.422999999999998,30.7325,11.9923,3.5285714285714285,10, Echec   ,2021
S2547,Omar,Williams,student1547@university.com,Stud 1548,1234,Male,21,GP,Master's,8.042,8.209000000000001,18.96,38.9525,14.8327,3.634920634920635,10, Admis   ,2021
S2548,Ahmed,Davis,student1548@university.com,Stud 1549,1234,Female,20,GMP,Master's,6.811,9.046,12.570999999999998,34.3025,11.86,3.2820512820512824,2, Echec   ,2021
S2549,Liam,Jones,student1549@university.com,Stud 1550,1234,Female,22,GIT,Bachelor's,8.762,5.66,24.078,44.685,16.637,2.759259259259259,8, Admis   ,2021
S2550,Ahmed,Davis,student1550@university.com,Stud 1551,1234,Male,21,QHSEI,High School,6.876000000000001,8.413,19.172,38.855,14.663199999999998,6.930232558139536,3, Admis   ,2021
S2551,Ahmed,Brown,student1551@university.com,Stud 1552,1234,Female,19,GP,High School,7.43,9.656,21.414,38.557500000000005,15.411500000000002,1.6705882352941177,5, Admis   ,2021
S2552,Omar,Johnson,student1552@university.com,Stud 1553,1234,Female,22,GPR,Bachelor's,7.035,7.7,23.312,29.25,10.3513,5.837209302325582,6, Echec   ,2021
S2553,Maria,Brown,student1553@university.com,Stud 1554,1234,Female,23,GE,Master's,8.253,5.934000000000001,22.561,36.1425,11.286,1.604651162790698,6, Echec   ,2021
S2554,Maria,Smith,student1554@university.com,Stud 1555,1234,Male,20,GMP,PhD,6.781000000000001,7.634,24.873,36.51,15.1596,1.6153846153846154,8, Admis   ,2021
S2555,Ahmed,Brown,student1555@university.com,Stud 1556,1234,Female,24,GESI,Master's,9.819,8.535,10.805,28.0425,11.4403,3.116279069767442,1, Echec   ,2021
S2556,Sara,Jones,student1556@university.com,Stud 1557,1234,Female,23,GP,Bachelor's,9.681,8.849,11.826,31.74,12.419200000000002,2.130434782608696,5, Admis   ,2021
S2557,John,Jones,student1557@university.com,Stud 1558,1234,Male,21,GM,Master's,9.24,7.619,20.066,38.5125,15.0875,1.2238805970149251,7, Admis   ,2021
S2558,Omar,Brown,student1558@university.com,Stud 1559,1234,Female,22,GCI,Master's,9.602,6.087,21.74,36.675,11.2808,3.439024390243903,5, Echec   ,2021
S2559,John,Jones,student1559@university.com,Stud 1560,1234,Male,23,GP,Master's,7.245999999999999,9.633,17.31,27.5925,10.7087,1.0116279069767442,8, Echec   ,2021
S2560,John,Johnson,student1560@university.com,Stud 1561,1234,Female,19,QHSEI,PhD,7.681999999999999,8.868,24.066000000000003,23.3775,9.6988,2.2,2, Echec   ,2021
S2561,Maria,Davis,student1561@university.com,Stud 1562,1234,Female,24,QHSEI,PhD,8.709999999999999,6.353000000000001,17.698999999999998,36.175,13.7874,0.9076923076923078,5, Admis   ,2021
S2562,Maria,Brown,student1562@university.com,Stud 1563,1234,Female,21,QHSEI,Master's,8.481,9.059,21.416,43.9075,16.572699999999998,1.8372093023255816,4, Admis   ,2021
S2563,Sara,Johnson,student1563@university.com,Stud 1564,1234,Female,22,GCI,Bachelor's,9.453,6.739000000000001,19.92,35.4075,14.303900000000002,5.471698113207547,3, Admis   ,2021
S2564,John,Davis,student1564@university.com,Stud 1565,1234,Female,23,GPR,Master's,8.581999999999999,6.562000000000001,18.582,30.51,10.9262,1.686746987951807,2, Echec   ,2021
S2565,John,Davis,student1565@university.com,Stud 1566,1234,Female,22,GMP,PhD,9.989,9.315,26.658,38.64,16.9204,1.05,8, Admis   ,2021
S2566,Ahmed,Johnson,student1566@university.com,Stud 1567,1234,Male,22,GCI,Master's,6.743000000000001,9.366,19.693,32.125,11.6255,1.826086956521739,4, Echec   ,2021
S2567,Maria,Williams,student1567@university.com,Stud 1568,1234,Female,23,GE,Master's,9.165,6.992000000000001,20.068,35.7625,11.0779,4.428571428571429,10, Echec   ,2021
S2568,John,Brown,student1568@university.com,Stud 1569,1234,Female,18,GCI,Bachelor's,8.488,5.045000000000001,19.168,39.4625,10.9398,1.8823529411764708,10, Echec   ,2021
S2569,Emma,Davis,student1569@university.com,Stud 1570,1234,Female,20,GCI,Master's,8.456999999999999,5.933,21.46,42.7625,15.722499999999997,1.659090909090909,4, Admis   ,2021
S2570,Sara,Davis,student1570@university.com,Stud 1571,1234,Male,21,GIT,Bachelor's,6.629000000000001,9.546,21.017,27.9775,13.0339,5.613636363636363,4, Admis   ,2021
S2571,Liam,Jones,student1571@university.com,Stud 1572,1234,Male,21,GAM,Bachelor's,8.928,9.494,18.421,26.2125,11.7657,2.3,9, Echec   ,2021
S2572,Emma,Davis,student1572@university.com,Stud 1573,1234,Male,24,GM,Master's,9.502,7.267,19.644,42.8825,11.1742,2.361111111111111,7, Echec   ,2021
S2573,Emma,Johnson,student1573@university.com,Stud 1574,1234,Female,24,GP,High School,6.093,6.521,26.381,31.2275,11.8419,0.8918918918918918,10, Echec   ,2021
S2574,Liam,Davis,student1574@university.com,Stud 1575,1234,Female,24,GESI,Master's,8.127,6.514,15.629999999999995,37.8325,11.1852,1.9583333333333333,3, Echec   ,2021
S2575,Omar,Williams,student1575@university.com,Stud 1576,1234,Male,21,GAM,Bachelor's,6.961,9.486,15.484,31.1825,12.622700000000002,1.275,5, Admis   ,2021
S2576,Omar,Brown,student1576@university.com,Stud 1577,1234,Male,22,GPR,High School,9.948,6.624,17.012999999999998,41.072500000000005,11.9047,1.9302325581395352,4, Echec   ,2021
S2577,Sara,Brown,student1577@university.com,Stud 1578,1234,Male,24,GM,Bachelor's,7.394,7.558,21.552,31.3125,13.563299999999998,5.795454545454545,1, Admis   ,2021
S2578,Emma,Davis,student1578@university.com,Stud 1579,1234,Female,23,GESI,Bachelor's,6.142,8.655,19.763,43.3175,15.5755,1.5617977528089888,4, Admis   ,2021
S2579,John,Smith,student1579@university.com,Stud 1580,1234,Male,20,GE,Bachelor's,6.909000000000001,6.047000000000001,23.098000000000003,23.8975,11.990300000000005,2.685185185185185,7, Echec   ,2021
S2580,Maria,Smith,student1580@university.com,Stud 1581,1234,Female,19,QHSEI,PhD,8.269,6.269,18.202,40.265,10.0221,2.272727272727273,5, Echec   ,2021
S2581,Sara,Johnson,student1581@university.com,Stud 1582,1234,Female,21,QHSEI,Master's,5.38,6.790000000000001,24.315,33.145,13.926000000000002,3.095238095238095,6, Admis   ,2021
S2582,Ahmed,Smith,student1582@university.com,Stud 1583,1234,Female,23,GPR,PhD,8.018,8.270999999999999,21.257,34.7675,11.9245,2.323076923076923,6, Echec   ,2021
S2583,Liam,Johnson,student1583@university.com,Stud 1584,1234,Male,20,GMP,PhD,9.656,9.087000000000002,23.461,36.29,15.6988,3.125,7, Admis   ,2021
S2584,Emma,Jones,student1584@university.com,Stud 1585,1234,Female,20,GE,Master's,9.252,7.734000000000001,21.753,34.932500000000005,11.6613,1.1666666666666667,1, Echec   ,2021
S2585,Sara,Johnson,student1585@university.com,Stud 1586,1234,Male,18,GAM,High School,5.338000000000001,5.665,23.971,43.3625,10.0816,2.9855072463768115,6, Echec   ,2021
S2586,Ali,Smith,student1586@university.com,Stud 1587,1234,Male,23,GP,Master's,9.967,7.231000000000001,20.635,37.1575,10.3639,5.037037037037036,9, Echec   ,2021
S2587,Ali,Davis,student1587@university.com,Stud 1588,1234,Male,21,GIT,High School,8.494,5.638000000000001,23.612,25.8275,12.7143,3.75609756097561,10, Admis   ,2021
S2588,Omar,Jones,student1588@university.com,Stud 1589,1234,Male,24,GP,PhD,5.811,5.441,17.443,34.7725,12.693500000000002,2.393258426966292,5, Admis   ,2021
S2589,Liam,Smith,student1589@university.com,Stud 1590,1234,Female,22,GIT,High School,5.062,7.948,17.494999999999997,48.035,15.707999999999998,2.578947368421053,7, Admis   ,2021
S2590,Maria,Johnson,student1590@university.com,Stud 1591,1234,Female,24,GM,High School,5.856000000000001,9.781,17.272999999999996,34.035,13.389,1.7532467532467533,3, Admis   ,2021
S2591,John,Williams,student1591@university.com,Stud 1592,1234,Female,20,GAM,Master's,9.191,9.188,20.09,22.8475,12.2633,1.1506849315068497,4, Admis   ,2021
S2592,Maria,Brown,student1592@university.com,Stud 1593,1234,Female,20,GAM,Bachelor's,5.1080000000000005,8.872,21.0,33.63,11.1095,2.234042553191489,4, Echec   ,2021
S2593,Maria,Smith,student1593@university.com,Stud 1594,1234,Male,19,GIT,Bachelor's,6.166,8.635,16.014,34.385,13.04,1.28,6, Admis   ,2021
S2594,Maria,Johnson,student1594@university.com,Stud 1595,1234,Male,24,GM,Bachelor's,8.787,9.486,21.249,23.48,12.6004,4.084745762711864,3, Admis   ,2021
S2595,Liam,Jones,student1595@university.com,Stud 1596,1234,Male,18,GESI,Bachelor's,7.931000000000001,8.764000000000001,19.053,42.4725,15.644099999999998,2.033333333333333,3, Admis   ,2021
S2596,Maria,Smith,student1596@university.com,Stud 1597,1234,Male,20,GE,PhD,8.914,8.134,17.38,30.165,11.9689,3.324324324324325,10, Echec   ,2021
S2597,Ahmed,Smith,student1597@university.com,Stud 1598,1234,Female,20,GM,High School,8.731,6.823,16.634000000000004,30.8625,12.6101,1.9838709677419355,5, Admis   ,2021
S2598,Liam,Brown,student1598@university.com,Stud 1599,1234,Male,22,GP,High School,5.253,5.505,26.049,32.33,13.8274,3.921875,2, Admis   ,2021
S2599,Ahmed,Johnson,student1599@university.com,Stud 1600,1234,Female,22,GM,PhD,9.463,7.305,23.206,40.587500000000006,11.3355,1.4767441860465116,1, Echec   ,2021
S2600,Liam,Williams,student1600@university.com,Stud 1601,1234,Male,19,GAM,Master's,6.135000000000001,9.624,19.26,32.14,13.431800000000004,1.6,2, Admis   ,2021
S2601,Omar,Jones,student1601@university.com,Stud 1602,1234,Male,23,GM,PhD,7.767,7.916,23.117,34.8725,14.7345,3.2678571428571432,9, Admis   ,2021
S2602,Sara,Johnson,student1602@university.com,Stud 1603,1234,Male,19,GP,PhD,8.221,5.923,22.292,22.5425,11.795700000000004,4.847457627118644,3, Echec   ,2021
S2603,Ali,Jones,student1603@university.com,Stud 1604,1234,Male,19,GAM,Master's,5.843,8.245000000000001,28.717,32.5975,11.5641,1.811764705882353,3, Echec   ,2021
